subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Grade 7,Literature and Poetry,What is a tercet?,multiple_choice,b,A tercet is a stanza or poem consisting of three lines.,medium,10,60,Two lines,Three lines,Four lines,Five lines
English Language,Grade 7,Literature and Poetry,What is a sestet?,multiple_choice,c,A sestet is a stanza or poem consisting of six lines.,medium,10,60,Four lines,Five lines,Six lines,Seven lines
English Language,Grade 7,Grammar and Usage,What is a noun?,multiple_choice,a,A noun is a word that names a person place thing or idea.,easy,10,30,A word that names a person place thing or idea,A word that shows action,A word that describes,A word that connects
English Language,Grade 7,Grammar and Usage,What is a proper noun?,multiple_choice,b,A proper noun names a specific person place or thing and is always capitalized.,easy,10,45,A general name,A specific name that is capitalized,An action word,A describing word
English Language,Grade 7,Grammar and Usage,What is a collective noun?,multiple_choice,c,A collective noun names a group of people animals or things as a single unit.,medium,10,75,A noun that collects things,A noun used in collections,A noun naming a group as a single unit,A noun that is collected
English Language,Grade 7,Grammar and Usage,What is an abstract noun?,multiple_choice,d,An abstract noun names something that cannot be touched or seen like emotions or ideas.,medium,10,90,A noun that is difficult,A noun that is unclear,A noun that is concrete,A noun naming something that cannot be touched
English Language,Grade 7,Grammar and Usage,What is a concrete noun?,multiple_choice,a,A concrete noun names something that can be perceived by the senses.,medium,10,75,Something that can be perceived by the senses,Something that is hard,Something that is real,Something that is important
English Language,Grade 7,Grammar and Usage,What is a pronoun?,multiple_choice,b,A pronoun is a word that takes the place of a noun.,easy,10,45,A word that comes before nouns,A word that takes the place of a noun,A word that describes nouns,A word that connects nouns
English Language,Grade 7,Grammar and Usage,What is a personal pronoun?,multiple_choice,c,Personal pronouns refer to specific people or things like I you he she it we they.,medium,10,75,Pronouns used by important people,Pronouns about personality,Pronouns referring to specific people or things,Pronouns used personally
English Language,Grade 7,Grammar and Usage,What is a possessive pronoun?,multiple_choice,a,Possessive pronouns show ownership like mine yours his hers ours theirs.,medium,10,75,Pronouns that show ownership,Pronouns that are possessed,Pronouns that possess things,Pronouns that are possessive
English Language,Grade 7,Grammar and Usage,What is a reflexive pronoun?,multiple_choice,d,Reflexive pronouns end in -self or -selves and refer back to the subject.,hard,10,90,Pronouns that reflect,Pronouns that think,Pronouns that show,Pronouns ending in -self or -selves referring back to subject
English Language,Grade 7,Grammar and Usage,What is a demonstrative pronoun?,multiple_choice,b,Demonstrative pronouns point to specific things like this that these those.,medium,10,90,Pronouns that demonstrate,Pronouns that point to specific things,Pronouns that show examples,Pronouns that are demonstrative
English Language,Grade 7,Grammar and Usage,What is an interrogative pronoun?,multiple_choice,c,Interrogative pronouns are used to ask questions like who what which where when.,medium,10,90,Pronouns that interrupt,Pronouns that investigate,Pronouns used to ask questions,Pronouns that interrogate
English Language,Grade 7,Grammar and Usage,What is a relative pronoun?,multiple_choice,a,Relative pronouns introduce relative clauses like who which that whom whose.,hard,10,120,Pronouns that introduce relative clauses,Pronouns about relatives,Pronouns that relate,Pronouns that are relative
English Language,Grade 7,Grammar and Usage,What is an indefinite pronoun?,multiple_choice,d,Indefinite pronouns refer to non-specific people or things like someone anyone nothing.,hard,10,120,Pronouns that are not defined,Pronouns that are unclear,Pronouns that are infinite,Pronouns referring to non-specific people or things
English Language,Grade 7,Grammar and Usage,What is a verb?,multiple_choice,b,A verb is a word that expresses action or state of being.,easy,10,30,A word that names,A word that expresses action or state of being,A word that describes,A word that connects
English Language,Grade 7,Grammar and Usage,What is an action verb?,multiple_choice,a,An action verb expresses physical or mental action like run think write.,easy,10,45,A verb expressing physical or mental action,A verb that acts,A verb in action,A verb that is active
English Language,Grade 7,Grammar and Usage,What is a linking verb?,multiple_choice,c,A linking verb connects the subject to a word that describes or renames it.,medium,10,75,A verb that links things,A verb that makes links,A verb connecting subject to describing word,A verb that is linked
English Language,Grade 7,Grammar and Usage,What is a helping verb?,multiple_choice,b,A helping verb works with the main verb to express tense mood or voice.,medium,10,90,A verb that helps people,A verb working with main verb to express tense,A verb that gives help,A verb that is helpful
English Language,Grade 7,Grammar and Usage,What is a transitive verb?,multiple_choice,d,A transitive verb requires a direct object to complete its meaning.,hard,10,120,A verb that transitions,A verb that transfers,A verb that translates,A verb requiring a direct object
English Language,Grade 7,Grammar and Usage,What is an intransitive verb?,multiple_choice,a,An intransitive verb does not require a direct object to complete its meaning.,hard,10,120,A verb not requiring a direct object,A verb that doesn't transit,A verb that is internal,A verb that doesn't transfer
English Language,Grade 7,Grammar and Usage,What is an adjective?,multiple_choice,b,An adjective is a word that describes or modifies a noun or pronoun.,easy,10,45,A word that adds,A word that describes or modifies nouns or pronouns,A word that adjusts,A word that is adjacent
English Language,Grade 7,Grammar and Usage,What is a descriptive adjective?,multiple_choice,c,A descriptive adjective describes qualities or characteristics of nouns.,medium,10,75,An adjective that is descriptive,An adjective used in descriptions,An adjective describing qualities or characteristics,An adjective that describes itself
English Language,Grade 7,Grammar and Usage,What is a demonstrative adjective?,multiple_choice,a,A demonstrative adjective points out specific nouns like this that these those.,medium,10,90,An adjective pointing out specific nouns,An adjective that demonstrates,An adjective used for demonstration,An adjective that is demonstrative
English Language,Grade 7,Grammar and Usage,What is a possessive adjective?,multiple_choice,d,A possessive adjective shows ownership like my your his her its our their.,medium,10,90,An adjective that possesses,An adjective that is possessed,An adjective about possession,An adjective showing ownership
English Language,Grade 7,Grammar and Usage,What is an interrogative adjective?,multiple_choice,b,An interrogative adjective asks questions about nouns like which what whose.,medium,10,90,An adjective that interrogates,An adjective asking questions about nouns,An adjective used in interrogation,An adjective that is interrogative
